,Burmese Ruby
299,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55620-1-130521.jpg
300,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55620-2-130521.jpg
301,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55620-3-130521.jpg
302,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp108641-1-301223.jpg
303,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp108641-2-031222.jpg
304,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp108641-3-031222.jpg
305,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31471-1-130521.jpg
306,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31471-2-130521.jpg
307,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31471-3-130521.jpg
308,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124224-1-291223.jpg
309,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124224-2-200723.jpg
310,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124224-3-200723.jpg
311,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55572-1-130521.jpg
312,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55572-2-130521.jpg
313,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55572-3-130521.jpg
314,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132209-1-301123.jpg
315,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132209-2-301123.jpg
316,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132209-3-301123.jpg
317,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114394-1-270423.jpg
318,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114394-2-270423.jpg
319,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114394-3-270423.jpg
320,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114073-1-180423.jpg
321,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114073-2-180423.jpg
322,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114073-3-180423.jpg
323,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
324,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
325,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
326,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
327,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113331-1-130323.jpg
328,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113331-2-130323.jpg
329,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113331-3-130323.jpg
330,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107826-1-201123.jpg
331,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107826-2-171222.jpg
332,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107826-3-171222.jpg
333,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
334,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104081-1-090922.jpg
335,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104081-2-090922.jpg
336,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104081-3-090922.jpg
337,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97161-1-211122.jpg
338,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97161-2-211122.jpg
339,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97161-3-211122.jpg
340,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96339-1-250522.jpg
341,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96339-2-250522.jpg
342,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96339-3-250522.jpg
343,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112718-1-201123.jpg
344,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112718-2-160323.jpg
345,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112718-3-160323.jpg
346,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp90882-1-100222.jpg
347,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp90882-2-100222.jpg
348,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp90882-3-100222.jpg
349,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp90882-2-100222_1.jpg
350,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp90882-3-100222_1.jpg
351,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp64153-1-201123.jpg
352,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp64153-2-150923.jpg
353,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp64153-3-150923.jpg
354,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp131344-1-61123.jpg
355,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp131344-2-61123.jpg
356,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp131344-3-61123.jpg
357,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
358,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp116912-1-140423.jpg
359,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp116912-2-140423.jpg
360,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp116912-3-140423.jpg
361,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124230-1-291223.jpg
362,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124230-2-200723.jpg
363,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124230-3-200723.jpg
364,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107822-1-221123.jpg
365,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107822-2-171222.jpg
366,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107822-3-171222.jpg
367,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
368,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
369,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129620-1-210923.jpg
370,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129620-2-210923.jpg
371,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129620-3-210923.jpg
372,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107175-1-201123.jpg
373,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107175-2-091122.jpg
374,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107175-3-091122.jpg
375,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124228-1-291223.jpg
376,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124228-2-200723.jpg
377,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124228-3-200723.jpg
378,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113441-1-201123.jpg
379,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113441-2-170323.jpg
380,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113441-3-170323.jpg
381,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104075-1-20124.jpg
382,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104075-2-090922.jpg
383,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104075-3-090922.jpg
384,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127819-1-280823.jpg
385,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127819-2-280823.jpg
386,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127819-3-280823.jpg
387,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103975-1-090922.jpg
388,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103975-2-090922.jpg
389,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103975-3-090922.jpg
390,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77140-1-240622.jpg
391,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77140-2-240622.jpg
392,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77140-3-240622.jpg
393,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103993-1-090922.jpg
394,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103993-2-090922.jpg
395,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103993-3-090922.jpg
396,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp36793-1-130521.jpg
397,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp36793-2-130521.jpg
398,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp36793-3-130521.jpg
399,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31281-1-130521.jpg
400,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31281-2-130521.jpg
401,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31281-3-130521.jpg
402,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
403,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
404,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
405,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
406,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104115-1-170922.jpg
407,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104115-2-170922.jpg
408,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104115-3-170922.jpg
409,https://imgcdn1.gempundit.com/media/catalog/product/G/P/GP125405-1-100823.jpg
410,https://imgcdn1.gempundit.com/media/catalog/product/G/P/GP125405-2-100823.jpg
411,https://imgcdn1.gempundit.com/media/catalog/product/G/P/GP125405-3-100823.jpg
412,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104030-1-090922.jpg
413,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104030-2-090922.jpg
414,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104030-3-090922.jpg
415,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp126028-1-170823.jpg
416,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp126028-2-170823.jpg
417,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103976-1-090922.jpg
418,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103976-2-090922.jpg
419,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103976-3-090922.jpg
420,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
421,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
422,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124220-1-291223.jpg
423,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124220-2-200723.jpg
424,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124220-3-200723.jpg
425,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103950-1-090922.jpg
426,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103950-2-090922.jpg
427,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103950-3-090922.jpg
428,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
429,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121079-1-190623.jpg
430,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121079-2-190623.jpg
431,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121079-3-190623.jpg
432,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52385-1-20124.jpg
433,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52385-2-130923.jpg
434,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52385-3-130923.jpg
435,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114078-1-180423.jpg
436,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114078-2-180423.jpg
437,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114078-3-180423.jpg
438,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp117053-1-280423.jpg
439,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp117053-2-280423.jpg
440,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp117053-3-280423.jpg
441,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp55569-1-20124.jpg
442,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55569-2-130521.jpg
443,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55569-3-130521.jpg
444,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104505-1-300922.jpg
445,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104505-2-300922.jpg
446,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104505-3-300922.jpg
447,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127926-1-201123.jpg
448,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127926-2-280823.jpg
449,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp127926-3-280823.jpg
450,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124559-1-250723.jpg
451,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124559-2-250723.jpg
452,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124559-3-250723.jpg
453,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129157-1-160923.jpg
454,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129157-2-160923.jpg
455,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129157-3-160923.jpg
456,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp123773-1-70723.jpg
457,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp123773-2-70723.jpg
458,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp123773-3-70723.jpg
459,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp134990-1-50224.jpg
460,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp134990-2-50224.jpg
461,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp134990-3-50224.jpg
462,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39417-1-20124.jpg
463,https://imgcdn1.gempundit.com/media/catalog/product/3/9/39417-IGI-Certified-190430.jpg
464,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39417-2-130923.jpg
465,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39417-3-130923.jpg
466,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104513-1-300922.jpg
467,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104513-2-300922.jpg
468,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104513-3-300922.jpg
469,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp85414-1-050921.jpg
470,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp85414-2-050921.jpg
471,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp85414-3-050921.jpg
472,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128187-1-10923.jpg
473,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128187-2-10923.jpg
474,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128187-3-10923.jpg
475,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55952-1-130521.jpg
476,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55952-2-130521.jpg
477,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55952-3-130521.jpg
478,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107809-1-301223.jpg
479,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107809-2-171222.jpg
480,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107809-3-171222.jpg
481,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
482,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96357-1-1110622_1.jpg
483,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96875-1-041022.jpg
484,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96875-2-041022.jpg
485,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96875-3-041022.jpg
486,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128122-1-221123.jpg
487,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128122-2-290823.jpg
488,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128122-3-290823.jpg
489,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114074-1-180423.jpg
490,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114074-2-180423.jpg
491,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp114074-3-180423.jpg
492,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
493,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp123786-1-70723.jpg
494,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp123786-2-70723.jpg
495,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp123786-3-70723.jpg
496,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132643-1-71223.jpg
497,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132643-2-71223.jpg
498,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132643-3-71223.jpg
499,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129633-1-220923.jpg
500,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129633-2-220923.jpg
501,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129633-3-220923.jpg
502,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107323-1-301223.jpg
503,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107323-2-231122.jpg
504,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107323-3-231122.jpg
505,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp47432-1-130521.jpg
506,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp47432-2-130521.jpg
507,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp47432-3-130521.jpg
508,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113899-1-291223.jpg
509,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113899-2-040423.jpg
510,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp113899-3-040423.jpg
511,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
512,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
513,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp122254-1-260623_1.jpg
514,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp122254-2-260623.jpg
515,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp122254-3-260623.jpg
516,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55626-1-130521.jpg
517,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55626-2-130521.jpg
518,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55626-3-130521.jpg
519,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97545-1-130123.jpg
520,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97545-2-130123.jpg
521,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp97545-3-130123.jpg
522,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
523,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
524,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124241-1-200723.jpg
525,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124241-2-200723.jpg
526,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124241-3-200723.jpg
527,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124241-1-291223.jpg
528,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
529,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
530,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
531,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
532,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77133-1-210622.jpg
533,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77133-2-210622.jpg
534,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77133-3-210622.jpg
535,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
536,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
537,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39440-1-130923.jpg
538,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39440-2-130923.jpg
539,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39440-3-130923.jpg
540,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
541,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96667-1-301223.jpg
542,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96667-2-300822.jpg
543,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96667-3-300822.jpg
544,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
545,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107820-1-301223.jpg
546,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107820-2-171222.jpg
547,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp107820-3-171222.jpg
548,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
549,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
550,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77160-1-070722.jpg
551,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77160-2-070722.jpg
552,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77160-3-070722.jpg
553,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp72177-1-130521.jpg
554,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp72177-2-130521.jpg
555,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp72177-3-130521.jpg
556,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132311-1-11123.jpg
557,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132311-2-11123.jpg
558,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132311-3-11123.jpg
559,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132316-1-11123.jpg
560,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132316-2-11123.jpg
561,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132316-3-11123.jpg
562,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132968-1-151223.jpg
563,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132968-2-151223.jpg
564,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132968-3-151223.jpg
565,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp55568-1-221123.jpg
566,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55568-2-130521.jpg
567,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55568-3-130521.jpg
568,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
569,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp131092-1-251023.jpg
570,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp131092-2-251023.jpg
571,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121059-1-291223.jpg
572,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121059-2-190623_1.jpg
573,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121059-3-190623_1.jpg
574,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-CLARITY-OLDBURMA-1-190405_1.jpg
575,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132649-1-71223.jpg
576,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132649-2-71223.jpg
577,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132649-3-71223.jpg
578,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129629-1-220923.jpg
579,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129629-2-220923.jpg
580,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp129629-3-220923.jpg
581,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124222-1-211123.jpg
582,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124222-2-200723.jpg
583,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp124222-3-200723.jpg
584,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52400-1-130923.jpg
585,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52400-2-130923.jpg
586,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52400-3-130923.jpg
587,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103980-1-090922.jpg
588,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103980-2-090922.jpg
589,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103980-3-090922.jpg
590,https://imgcdn1.gempundit.com/media/catalog/product/g/j1/gp55802-1-171122.jpg
591,https://imgcdn1.gempundit.com/media/catalog/product/g/j1/gp55802-2-171122.jpg
592,https://imgcdn1.gempundit.com/media/catalog/product/g/j1/gp55802-3-171122.jpg
593,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112715-1-301223.jpg
594,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112715-2-160323.jpg
595,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112715-3-160323.jpg
596,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31346-1-130521.jpg
597,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31346-2-130521.jpg
598,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp31346-3-130521.jpg
599,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112719-1-201123.jpg
600,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp112719-2-160323.jpg
